node_id,name,degree,betweenness,compartment,is_anchor,direction
cpd11518_c,14-methyl-trans-hexa-dec-2-enoyl-ACP_C28,3,0.03692947,Cytosol,False,
cpd15697_c,Diisotetradecanoylphosphatidylethanolami,3,7.85110281,Cytosol,False,
cpd02882_c,"4-(1-D-Ribitylamino)-5-amino-2,6-dihydro",3,0.0,Cytosol,False,
cpd15745_c,"Monoglucosyl-1,2_diisohexadecanoylglycer",3,0.3895628,Cytosol,False,
cpd11543_c,15-methyl-trans-hexa-dec-2-enoyl-ACP_C28,3,0.0,Cytosol,False,
cpd02394_c,5'-Phosphoribosylglycinamide_C7H15N2O8P,3,0.0,Cytosol,False,
cpd11468_c,Dodecanoyl-[acyl-carrier_protein]_C23H43,3,0.0,Cytosol,False,
cpd00654_c,Deoxycytidine_C9H13N3O4,3,0.0,Cytosol,False,
cpd11535_c,11-methyl-trans-dodec-2-enoyl-ACP_C24H43,3,0.0,Cytosol,False,
cpd11469_c,trans-Dodec-2-enoyl-[acp]_C23H41N2O8PRS,3,0.0,Cytosol,False,
cpd00722_c,O-Acetyl-L-serine_C5H9NO4,3,0.02939782,Cytosol,False,
cpd08625_c,5-Hydroxyisourate_C5H4N4O4,3,0.0,Cytosol,False,
cpd11502_c,6-methyl-trans-oct-2-enoyl-ACP_C20H35N2O,3,0.0,Cytosol,False,
cpd11552_c,6-methyl-trans-hept-2-enoyl-ACP_C19H33N2,3,0.0,Cytosol,False,
cpd00842_c,(S)-3-Hydroxybutanoyl-CoA_C25H39N7O18P3S,3,0.0,Cytosol,False,
cpd00066_c,L-Phenylalanine_C9H11NO2,3,0.0,Cytosol,True,natto_up
cpd03698_c,Salicin_6-phosphate_C13H18O10P,3,0.0,Cytosol,False,
cpd00347_c,"5,10-Methenyltetrahydrofolate_C20H20N7O6",3,0.0,Cytosol,False,
cpd15686_c,"CDP-1,2-diisopentadecanoylglycerol_C42H7",3,0.32219265,Cytosol,False,
cpd03701_c,Guanosine_3'-phosphate_C10H13N5O8P,3,0.57110236,Cytosol,False,
cpd00199_c,Succinate_semialdehyde_C4H5O3,3,0.0,Cytosol,False,
cpd15741_c,"Monoglucosyl-1,2_dianteisoheptadecanoylg",3,2.21380522,Cytosol,False,
cpd00145_c,Hydroxypyruvate_C3H3O4,3,0.0,Cytosol,False,
cpd15687_c,"CDP-1,2-dianteisopentadecanoylglycerol_C",3,0.03148216,Cytosol,False,
cpd00206_c,dCMP_C9H13N3O7P,3,0.0,Cytosol,False,
cpd01017_c,Cys-Gly_C5H10N2O3S,3,0.01434951,Cytosol,False,
cpd15419_c,"CDP-1,2-dihexadecanoylglycerol_C44H79N3O",3,0.0,Cytosol,False,
cpd00504_c,"LL-2,6-Diaminoheptanedioate_C7H14N2O4",3,0.0,Cytosol,False,
cpd00418_c,Nitric_oxide_NO,3,0.0,Cytosol,False,
cpd15792_c,Myristoylcardiolipin_(B. subtilis)_C65H1,3,0.00147012,Cytosol,False,
cpd11536_c,11-methyl-dodecanoyl-ACP_C24H45N2O8PRS,3,0.0,Cytosol,False,
cpd11465_c,But-2-enoyl-[acyl-carrier_protein]_C15H2,3,0.0,Cytosol,False,
cpd11473_c,trans-Hex-2-enoyl-[acp]_C17H29N2O8PRS,3,0.0,Cytosol,False,
cpd15794_c,Isoheptadecanoylcardiolipin_(B. subtilis,3,0.00147012,Cytosol,False,
cpd15798_c,Anteisopentadecanoylcardiolipin_(B. subt,3,0.00147012,Cytosol,False,
cpd15743_c,"Monoglucosyl-1,2_diisopentadecanoylglyce",3,0.38882774,Cytosol,False,
cpd00515_c,5-Dehydro-4-deoxy-D-glucarate_C6H6O7,3,0.0,Cytosol,False,
cpd00186_c,D-Glutamate_C5H8NO4,3,0.0,Cytosol,False,
cpd15740_c,"Monoglucosyl-1,2_diisoheptadecanoylglyce",3,0.38882774,Cytosol,False,
cpd00731_c,D-Alanyl-D-alanine_C6H12N2O3,3,0.18765741,Cytosol,False,
cpd03495_c,Undecaprenyl-diphospho-N-acetylmuramoyl-,3,0.36619642,Cytosol,False,
cpd02229_c,Undecaprenyl_diphosphate_C55H90O7P2,3,0.0,Cytosol,False,
cpd00292_c,(S)-3-Hydroxy-3-methylglutaryl-CoA_C27H4,3,0.02028414,Cytosol,False,
cpd00954_c,"2-Amino-4-hydroxy-6-hydroxymethyl-7,8-di",3,0.0,Cytosol,False,
cpd15793_c,Stearoylcardiolipin_(B. subtilis)_C81H15,3,0.00147012,Cytosol,False,
cpd11255_c,"1,2-Dihydroxy-5-(methylthio)pent-1-en-3-",3,0.0,Cytosol,False,
cpd15696_c,Dianteisoheptadecanoylphosphatidylethano,3,7.85110281,Cytosol,False,
cpd01981_c,5-Methylthio-D-ribose_C6H12O4S,3,0.10821642,Cytosol,False,
cpd00300_c,Urate_C5H4N4O3,3,0.0,Cytosol,False,
cpd00774_c,Uroporphyrinogen_III_C40H36N4O16,3,0.0,Cytosol,False,
cpd00027_e,D-Glucose_C6H12O6,3,0.0,Extracellular,False,
cpd00063_c,Calcium_Ca,3,0.0,Cytosol,False,
cpd00063_e,Calcium_Ca,3,0.0,Extracellular,False,
cpd11572_c,trans-Octodec-2-enoyl-ACP_C29H53N2O8PRS,3,0.0,Cytosol,False,
cpd00069_c,L-Tyrosine_C9H11NO3,3,0.0,Cytosol,False,
cpd11506_c,8-methyl-trans-dec-2-enoyl-ACP_C22H39N2O,3,0.0,Cytosol,False,
cpd00447_c,Betaine_aldehyde_C5H12NO,3,0.0,Cytosol,False,
cpd00668_c,2-Acetolactate_C5H7O4,3,0.01229775,Cytosol,True,natto_up
cpd11524_c,5-methyl-hexanoyl-ACP_C18H33N2O8PRS,3,0.0,Cytosol,False,
cpd15703_c,"1,2-Diisotetradecanoyl-sn-glycerol_C31H6",3,0.44117903,Cytosol,False,
cpd11560_c,10-methyl-trans-undec-2-enoyl-ACP_C23H41,3,0.0,Cytosol,False,
cpd00793_c,Thiamin_monophosphate_C12H17N4O4PS,3,0.0,Cytosol,False,
cpd15699_c,Dianteisopentadecanoylphosphatidylethano,3,7.87494274,Cytosol,False,
cpd10516_c,Fe3+_Fe,3,0.0,Cytosol,False,
cpd10516_e,Fe3+_Fe,3,0.0,Extracellular,False,
cpd11539_c,13-methyl-trans-tetra-dec-2-enoyl-ACP_C2,3,0.0,Cytosol,False,
cpd15688_c,"CDP-1,2-diisohexadecanoylglycerol_C44H79",3,0.0,Cytosol,False,
cpd11532_c,9-methyl-decanoyl-ACP_C22H41N2O8PRS,3,0.0,Cytosol,False,
cpd00122_c,N-Acetyl-D-glucosamine_C8H15NO6,3,0.0,Cytosol,False,
cpd00211_c,Butanoic_acid_C4H7O2,3,0.0,Cytosol,True,soy_up
cpd15705_c,"1,2-Dianteisopentadecanoyl-sn-glycerol_C",3,0.00112432,Cytosol,False,
cpd11527_c,7-methyl-trans-oct-2-enoyl-ACP_C20H35N2O,3,0.0,Cytosol,False,
cpd00421_c,Triphosphate_HO10P3,3,0.08639622,Cytosol,False,
cpd11510_c,10-methyl-trans-dodec-2-enoyl-ACP_C24H43,3,0.0,Cytosol,False,
cpd01217_c,Xanthosine_C10H12N4O6,3,0.0,Cytosol,False,
cpd02211_c,L-2-Amino-3-oxobutanoic_acid_C4H7NO3,3,0.0,Cytosol,False,
cpd15683_c,"CDP-1,2-diisoheptadecanoylglycerol_C46H8",3,0.0,Cytosol,False,
cpd00482_c,2-Phospho-D-glycerate_C3H5O7P,3,0.0,Cytosol,False,
cpd00229_c,Glycolaldehyde_C2H4O2,3,0.09166667,Cytosol,False,
cpd02611_c,N-Acetyl-D-glucosamine_1-phosphate_C8H15,3,0.05592131,Cytosol,False,
cpd00043_c,UDP-D-galactose_C15H22N2O17P2,3,0.20626132,Cytosol,False,
cpd15311_c,"1,2-Diacyl-sn-glycerol_dioctadecanoyl_C3",3,0.00112432,Cytosol,False,
cpd00202_c,Dimethylallyl_diphosphate_C5H10O7P2,3,0.0,Cytosol,False,
cpd00802_c,D-Fructose_1-phosphate_C6H12O9P,3,0.0,Cytosol,False,
cpd11564_c,12-methyl-trans-tridec-2-enoyl-ACP_C25H4,3,0.0,Cytosol,False,
cpd15533_c,phosphatidylethanolamine_dioctadecanoyl_,3,7.85110281,Cytosol,False,
cpd00415_c,p-Benzenediol_C6H6O2,3,0.0,Cytosol,False,
cpd00988_c,3'-AMP_C10H13N5O7P,3,0.0,Cytosol,False,
cpd01844_c,Propanoyl_phosphate_C3H6O5P,3,0.03161427,Cytosol,False,
cpd00644_c,Pantothenate_C9H16NO5,3,0.0,Cytosol,False,
cpd15531_c,phosphatidylethanolamine_dihexadecanoyl_,3,7.85110281,Cytosol,False,
cpd11464_c,Butyryl-[acp]_C15H27N2O8PRS,3,0.0,Cytosol,False,
cpd15791_c,Palmitoylcardiolipin_(B. subtilis)_C73H1,3,0.00147012,Cytosol,False,
cpd03697_c,Arbutin_6-phosphate_C12H16O10P,3,0.0,Cytosol,False,
cpd15423_c,"CDP-1,2-ditetradecanoylglycerol_C40H71N3",3,0.0,Cytosol,False,
cpd11544_c,15-methyl-hexa-decanoyl-ACP_C28H53N2O8PR,3,0.0,Cytosol,False,
cpd15739_c,"Monoglucosyl-1,2_distearoylglycerol_C45H",3,0.38882774,Cytosol,False,
cpd15742_c,"Monoglucosyl-1,2_diisotetradecanoylglyce",3,0.4478536,Cytosol,False,
cpd11499_c,4-methyl-hexanoyl-ACP_C18H33N2O8PRS,3,0.0,Cytosol,False,
cpd00093_c,Anthranilate_C7H6NO2,3,0.02439024,Cytosol,False,
cpd15700_c,Diisohexadecanoylphosphatidylethanolamin,3,7.85110281,Cytosol,False,
cpd11503_c,6-methyl-octanoyl-ACP_C20H37N2O8PRS,3,0.0,Cytosol,False,
cpd15698_c,Diisopentadecanoylphosphatidylethanolami,3,11.61776948,Cytosol,False,
cpd00448_c,D-Glyceraldehyde_C3H6O3,3,0.0,Cytosol,False,
cpd00264_c,Spermidine_C7H22N3,3,0.0,Cytosol,False,
cpd15702_c,"1,2-Dianteisoheptadecanoyl-sn-glycerol_C",3,0.00903583,Cytosol,False,
cpd11556_c,8-methyl-trans-non-2-enoyl-ACP_C21H37N2O,3,0.0,Cytosol,False,
cpd11548_c,4-methyl-trans-pent-2-enoyl-ACP_C17H29N2,3,0.02406,Cytosol,False,
cpd11467_c,trans-Tetradec-2-enoyl-[acp]_C25H45N2O8P,3,0.30952717,Cytosol,False,
cpd15738_c,"Monoglucosyl-1,2_dimyristoylglycerol_C37",3,0.38882774,Cytosol,False,
cpd00477_c,N-Acetyl-L-glutamate_C7H9NO5,3,0.03509119,Cytosol,False,
cpd02498_c,"2,3-Dihydroxy-3-methylbutanoate_C5H9O4",3,0.0,Cytosol,False,
cpd12072_c,Protein_dithiol_C7H11N3O3R2S2,3,0.0,Cytosol,False,
cpd01553_c,Salicyl_alcohol_C7H8O2,3,0.30932084,Cytosol,False,
cpd02227_c,S-Ribosyl-L-homocysteine_C9H17NO6S,3,0.0,Cytosol,False,
cpd00342_c,N-Acetylornithine_C7H14N2O3,3,0.0,Cytosol,False,
cpd03451_c,"2-Succinyl-6-hydroxy-2,4-cyclohexadiene-",3,0.0,Cytosol,False,
cpd15684_c,"CDP-1,2-dianteisoheptadecanoylglycerol_C",3,0.0,Cytosol,False,
cpd00222_c,D-Gluconic_acid_C6H11O7,3,0.0,Cytosol,False,
cpd15307_c,"1,2-Diacyl-sn-glycerol_ditetradecanoyl_C",3,0.00112432,Cytosol,False,
cpd00259_c,D-Xylulose_C5H10O5,3,199.0,Cytosol,True,natto_up
cpd11568_c,14-methyl-trans-pentadec-2-enoyl-ACP_C27,3,0.0,Cytosol,False,
cpd11472_c,Hexanoyl-[acp]_C17H31N2O8PRS,3,0.0,Cytosol,False,
cpd00350_c,"trans,trans-Farnesyl_diphosphate_C15H26O",3,0.0,Cytosol,False,
cpd10515_c,Fe2+_Fe,3,0.05555556,Cytosol,False,
cpd00246_c,Inosine_C10H12N4O5,3,0.0,Cytosol,False,
cpd00076_c,Sucrose_C12H22O11,3,0.0,Cytosol,False,
cpd00170_c,"D-Glucono-1,5-lactone_C6H10O6",3,0.03755245,Cytosol,False,
cpd00294_c,dAMP_C10H13N5O6P,3,0.0,Cytosol,False,
cpd11471_c,trans-Oct-2-enoyl-[acp]_C19H33N2O8PRS,3,0.0,Cytosol,False,
cpd15795_c,Anteisoheptadecanoylcardiolipin_(B. subt,3,0.00147012,Cytosol,False,
cpd15799_c,Isohexadecanoylcardiolipin_(B. subtilis),3,0.00147012,Cytosol,False,
cpd02120_c,"L-2,3-Dihydrodipicolinate_C7H5NO4",3,0.0,Cytosol,False,
cpd11474_c,Decanoyl-[acp]_C21H39N2O8PRS,3,0.0,Cytosol,False,
cpd00157_c,Glycerone_C3H6O3,3,0.0,Cytosol,False,
cpd00837_c,S-Adenosylmethioninamine_C14H24N6O3S,3,0.0,Cytosol,False,
cpd02125_c,2-Methylbut-2-enoyl-CoA_C26H39N7O17P3S,3,0.0,Cytosol,False,
cpd11528_c,7-methyl-octanoyl-ACP_C20H37N2O8PRS,3,0.0,Cytosol,False,
cpd11507_c,8-methyl-decanoyl-ACP_C22H41N2O8PRS,3,0.0,Cytosol,False,
cpd00096_c,CDP_C9H13N3O11P2,3,0.00598802,Cytosol,False,
cpd00348_c,alpha-D-Galactose_1-phosphate_C6H12O9P,3,0.0,Cytosol,False,
cpd11561_c,10-methyl-undecanoyl-ACP_C23H43N2O8PRS,3,0.0,Cytosol,False,
cpd08288_c,2-Phospho-4-(cytidine_5'-diphospho)-2-C-,2,0.0,Cytosol,False,
cpd01716_c,3-Dehydroshikimate_C7H7O5,2,0.0,Cytosol,False,
cpd15672_c,1-anteisoheptadecanoyl-sn-glycerol_3-pho,2,0.0,Cytosol,False,
cpd02968_c,UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl,2,0.0,Cytosol,False,
cpd15388_c,L-alanine-L-glutamate_C8H13N2O5,2,0.0,Cytosol,False,
cpd01260_c,Lauroyl-CoA_C33H55N7O17P3S,2,0.0,Cytosol,False,
cpd00070_c,Malonyl-CoA_C24H34N7O19P3S,2,0.02285714,Cytosol,False,
cpd15694_c,Diisohexadecanoylphosphatidylserine_C38H,2,0.0,Cytosol,False,
cpd15710_c,"Triglucosyl-1,2_diisoheptadecanoylglycer",2,0.19441387,Cytosol,False,
cpd01977_c,4-Phospho-L-aspartate_C4H7NO7P,2,0.0,Cytosol,False,
cpd01476_c,Protoporphyrin_C34H32N4O4,2,0.76230997,Cytosol,False,
cpd15671_c,1-isoheptadecanoyl-sn-glycerol_3-phospha,2,0.0,Cytosol,False,
cpd15759_c,Anteisoheptadecanoyllipoteichoic_acid (n,2,0.03750538,Cytosol,False,
cpd00383_c,Shikimate_C7H9O5,2,0.03454764,Cytosol,False,
cpd14955_c,Lipoyl-AMP_C18H25N5O8PS2,2,0.0,Cytosol,False,
cpd11497_c,4-methyl-3-hydroxy-hexanoyl-ACP_C18H33N2,2,0.0,Cytosol,False,
cpd15712_c,"Triglucosyl-1,2_diisotetradecanoylglycer",2,0.19441387,Cytosol,False,
cpd02068_c,3-Methylglutaconyl-CoA_C27H38N7O19P3S,2,0.0,Cytosol,False,
cpd01919_c,Maltose_6'-phosphate_C12H22O14P,2,0.0,Cytosol,False,
cpd00581_c,Urocanate_C6H5N2O2,2,0.0,Cytosol,False,
cpd00699_c,3-Dehydroquinate_C7H9O6,2,0.00271003,Cytosol,False,
cpd00860_c,S-Succinyldihydrolipoamide_C12H20NO4S2,2,0.0,Cytosol,False,
cpd11562_c,12-methyl-3-oxo-tridecanoyl-ACP_C25H45N2,2,0.0,Cytosol,False,
cpd11482_c,(3R)-3-Hydroxydecanoyl-[acyl-carrier_pro,2,0.0,Cytosol,False,
cpd03124_c,Hexanoyl-CoA_C27H43N7O17P3S,2,0.03773585,Cytosol,False,
cpd11508_c,10-methyl-3-oxo-dodecanoyl-ACP_C24H43N2O,2,0.0,Cytosol,False,
cpd00048_c,Sulfate_O4S,2,0.0,Cytosol,False,
cpd02894_c,2-Methyl-4-amino-5-hydroxymethylpyrimidi,2,0.0,Cytosol,False,
cpd01966_c,3-Methylcrotonyl-CoA_C26H39N7O17P3S,2,0.0,Cytosol,False,
cpd00641_c,L-Histidinol_C6H12N3O,2,0.0,Cytosol,False,
cpd01200_c,Palatinose_C12H22O11,2,0.16049112,Cytosol,False,
cpd15691_c,Diisotetradecanoylphosphatidylserine_C34,2,0.0,Cytosol,False,
cpd00109_c,Ferricytochrome_c_C42H52FeN8O6S2,2,0.0,Cytosol,False,
cpd11567_c,14-methyl-3-hydroxy-pentadecanoyl-ACP_C2,2,0.16191262,Cytosol,False,
cpd00890_c,UDP-N-acetylmuramoyl-L-alanine_C23H33N4O,2,0.0,Cytosol,False,
cpd02021_c,2-Succinylbenzoyl-CoA_C32H40N7O20P3S,2,0.0,Cytosol,False,
cpd11594_c,Dextrin_C36H62O31,2,0.0,Cytosol,False,
cpd11533_c,11-methyl-3-oxo-dodecanoyl-ACP_C24H43N2O,2,0.0,Cytosol,False,
cpd15771_c,Anteisopentadecanoyllipoteichoic_acid (n,2,0.24679638,Cytosol,False,
cpd00396_c,L-Rhamnose_C6H12O5,2,0.0,Cytosol,False,
cpd00457_c,Choline_phosphate_C5H14NO4P,2,0.0,Cytosol,False,
cpd00254_c,Magnesium_Mg,2,0.0,Cytosol,False,
cpd00254_e,Magnesium_Mg,2,0.0,Extracellular,False,
cpd00869_c,4-Methylthio-2-oxobutanoic_acid_C5H7O3S,2,0.0,Cytosol,False,
cpd15543_c,Phosphatidylglycerophosphate_ditetradeca,2,0.00073506,Cytosol,False,
cpd02566_c,"2,3-Dihydro-2,3-dihydroxybenzoate_C7H7O4",2,0.0333194,Cytosol,False,
cpd02552_c,N-Acetyl-L-glutamate_5-phosphate_C7H10NO,2,0.0,Cytosol,False,
cpd15769_c,Isotetradecanoyllipoteichoic_acid (n=24),2,0.24679638,Cytosol,False,
cpd15782_c,Palmitoyllysylphophatidylglycerol_C44H88,2,10.89292889,Cytosol,False,
cpd11505_c,8-methyl-3-hydroxy-decanoyl-ACP_C22H41N2,2,0.0,Cytosol,False,
cpd11484_c,(3R)-3-Hydroxytetradecanoyl-[acyl-carrie,2,0.0,Cytosol,False,
cpd00791_c,Protoporphyrinogen_IX_C34H38N4O4,2,0.0,Cytosol,False,
cpd11541_c,15-methyl-3-oxo-hexa-decanoyl-ACP_C28H51,2,0.0,Cytosol,False,
cpd02760_c,"6-Phospho-beta-D-glucosyl-(1,4)-D-glucos",2,0.0,Cytosol,False,
cpd11550_c,6-methyl-3-oxo-heptanoyl-ACP_C19H33N2O9P,2,0.0,Cytosol,False,
cpd09878_c,Sulfoacetate_C2H2O5S,2,0.00060132,Cytosol,False,
cpd15713_c,"Triglucosyl-1,2_diisopentadecanoylglycer",2,0.19441387,Cytosol,False,
cpd15786_c,Anteisoheptadecanoyllysylphophatidylglyc,2,10.89292889,Cytosol,False,
cpd03114_c,3-Oxopalmitoyl-CoA_C37H61N7O18P3S,2,0.03773585,Cytosol,False,
cpd11554_c,8-methyl-3-oxo-nonanoyl-ACP_C21H37N2O9PR,2,0.0,Cytosol,False,
cpd11546_c,4-methyl-3-oxo-pentanoyl-ACP_C17H29N2O9P,2,0.0,Cytosol,False,
cpd03117_c,3-Oxododecanoyl-CoA_C33H53N7O18P3S,2,0.0,Cytosol,False,
cpd11425_c,2dmmq7_C45H62O2,2,0.0,Cytosol,False,
cpd11570_c,3-Oxooctodecanoyl-ACP_C29H53N2O9PRS,2,0.0,Cytosol,False,
cpd01311_c,Dethiobiotin_C10H17N2O3,2,0.0,Cytosol,False,
cpd02574_c,S-Methyl-5-thio-D-ribose_1-phosphate_C6H,2,0.65257642,Cytosol,False,
cpd15553_c,phosphatidylserine_ditetradecanoyl_C34H6,2,0.0,Cytosol,False,
cpd14702_c,2-Methyl-1-hydroxybutyl-ThPP_C17H27N4O8P,2,0.0,Cytosol,False,
cpd03048_c,2-Hydroxyethanesulfonate_C2H5O4S,2,0.08393466,Cytosol,False,
cpd14699_c,[Dihydrolipoyllysine-residue_(2-methylpr,2,0.0,Cytosol,False,
cpd00130_e,(S)-Malate_C4H4O5,2,0.0,Extracellular,False,
cpd02605_c,(2S)-2-Isopropyl-3-oxosuccinate_C7H8O5,2,0.0,Cytosol,True,soy_up
cpd01335_c,Octanoyl-CoA_C29H47N7O17P3S,2,0.03773585,Cytosol,False,
cpd00906_c,all-trans-Hexaprenyl_diphosphate_C30H50O,2,0.0,Cytosol,False,
cpd15761_c,Isopentadecanoyllipoteichoic_acid (n=24),2,0.03750538,Cytosol,False,
cpd00773_c,UDP-N-acetylmuramate_C20H28N3O19P2,2,0.1638924,Cytosol,False,
cpd00340_c,"2,5-Dioxopentanoate_C5H5O4",2,0.0,Cytosol,False,
cpd03471_c,Nicotinate_D-ribonucleoside_C11H13NO6,2,0.0,Cytosol,False,
cpd02016_c,N-Ribosylnicotinamide_C11H15N2O5,2,0.0,Cytosol,False,
cpd00390_c,CDP-glucose_C15H23N3O16P2,2,0.0,Cytosol,False,
cpd02636_c,5-(2-Hydroxyethyl)-4-methylthiazole_C6H9,2,0.03686624,Cytosol,False,
cpd02345_c,(S)-4-Amino-5-oxopentanoate_C5H9NO3,2,0.0,Cytosol,False,
cpd15720_c,Dianteisopentadecanoylphosphatidylglycer,2,0.06426998,Cytosol,False,
cpd00023_e,L-Glutamate_C5H8NO4,2,0.0,Extracellular,False,
cpd15778_c,Isotetradecanoyllipoteichoic_acid (n=24),2,10.14692631,Cytosol,False,
cpd03189_c,3-Carboxy-1-hydroxypropyl-ThPP_C16H22N4O,2,0.0,Cytosol,False,
cpd02030_c,Shikimate_3-phosphate_C7H9O8P,2,0.0,Cytosol,False,
cpd00349_c,"D-Sedoheptulose_1,7-bisphosphate_C7H14O1",2,0.0,Cytosol,False,
cpd02201_c,D-4'-Phosphopantothenate_C9H16NO8P,2,0.0,Cytosol,False,
cpd03129_c,trans-Dec-2-enoyl-CoA_C31H49N7O17P3S,2,0.0,Cytosol,False,
cpd00764_c,"7,8-Diaminononanoate_C9H21N2O2",2,0.0,Cytosol,False,
cpd04242_c,2-Deoxy-5-keto-D-gluconic_acid_C6H9O6,2,0.0,Cytosol,False,
cpd00525_c,UDP-N-acetylmuramoyl-L-alanyl-D-glutamat,2,0.05882353,Cytosol,False,
cpd01662_c,Butanoylphosphate_C4H8O5P,2,0.0240067,Cytosol,False,
cpd11501_c,6-methyl-3-hydroxy-octanoyl-ACP_C20H37N2,2,0.0,Cytosol,False,
cpd02720_c,5-Amino-6-(5'-phosphoribitylamino)uracil,2,0.0,Cytosol,False,
cpd11542_c,15-methyl-3-hydroxy-hexa-decanoyl-ACP_C2,2,0.01905548,Cytosol,False,
cpd00386_c,(R)-Malate_C4H4O5,2,0.0,Cytosol,False,
cpd15555_c,phosphatidylserine_dihexadecanoyl_C38H72,2,0.0,Cytosol,False,
cpd00810_c,Orotidine_5'-phosphate_C10H11N2O11P,2,0.0,Cytosol,False,
cpd01012_c,Cadmium_Cd,2,0.0,Cytosol,False,
cpd01012_e,Cadmium_Cd,2,0.0,Extracellular,False,
cpd01665_c,D-O-Phosphoserine_C3H7NO6P,2,0.0,Cytosol,False,
cpd00141_c,Propanoate_C3H5O2,2,0.0,Cytosol,False,
cpd01567_c,(R)(-)-Allantoin_C4H6N4O3,2,0.0,Cytosol,False,
cpd11545_c,2-methylpropionyl-ACP_C15H27N2O8PRS,2,0.0,Cytosol,False,
cpd15780_c,Anteisopentadecanoyllipoteichoic_acid (n,2,59.96712795,Cytosol,False,
cpd15708_c,"Triglucosyl-1,2_dimyristoylglycerol_C49H",2,0.19441387,Cytosol,False,
cpd00608_c,D-Altronate_C6H11O7,2,0.0,Cytosol,False,
cpd15663_c,45(Alanyl-phosphoglyceryl)-N-Acetyl-beta,2,0.0,Cytosol,False,
cpd00044_c,3'-Phosphoadenylyl_sulfate_C10H12N5O13P2,2,0.0,Cytosol,False,
cpd00393_c,Folate_C19H17N7O6,2,0.00168919,Cytosol,False,
cpd00650_c,Crotonoyl-CoA_C25H37N7O17P3S,2,0.0,Cytosol,False,
cpd03123_c,3-Oxohexanoyl-CoA_C27H41N7O18P3S,2,0.0,Cytosol,False,
cpd03120_c,(S)-Hydroxyoctanoyl-CoA_C29H47N7O18P3S,2,0.0,Cytosol,False,
cpd08366_c,(2R)-O-Phospho-3-sulfolactate_C3H4O9PS,2,0.02380952,Cytosol,False,
cpd11500_c,6-methyl-3-oxo-octanoyl-ACP_C20H35N2O9PR,2,0.0,Cytosol,False,
cpd01017_e,Cys-Gly_C5H10N2O3S,2,0.0,Extracellular,False,
cpd11295_c,"2,3-Diketo-5-methylthiopentyl-1-phosphat",2,0.22475544,Cytosol,False,
cpd00491_c,D-Mannitol_1-phosphate_C6H14O9P,2,0.0,Cytosol,False,
cpd00809_c,O-Phospho-L-homoserine_C4H9NO6P,2,0.0,Cytosol,False,
cpd01620_c,Precorrin_2_C42H40N4O16,2,0.0,Cytosol,False,
cpd11495_c,2-methylbutanoyl-ACP_C16H29N2O8PRS,2,0.0,Cytosol,False,
cpd02152_c,N-(L-Arginino)succinate_C10H17N4O6,2,0.0,Cytosol,False,
cpd00931_c,5-Amino-6-(5'-phosphoribosylamino)uracil,2,0.0,Cytosol,False,
cpd03128_c,Decanoyl-CoA_C31H51N7O17P3S,2,0.0,Cytosol,False,
cpd02721_c,6-Phospho-5-dehydro-2-deoxy-D-gluconate_,2,0.0,Cytosol,False,
cpd00831_c,L-Rhamnulose_1-phosphate_C6H12O8P,2,0.0,Cytosol,False,
cpd11494_c,Acetyl-[acyl-carrier_protein]_C13H23N2O8,2,0.0,Cytosol,False,
cpd15718_c,Diisotetradecanoylphosphatidylglyceropho,2,0.00073506,Cytosol,False,
cpd08928_c,L-Threonine_O-3-phosphate_C4H9NO6P,2,0.0,Cytosol,False,
cpd15784_c,Stearoyllysylphophatidylglycerol_C48H96N,2,10.89292889,Cytosol,False,
cpd00280_c,D-Galacturonate_C6H9O7,2,0.0,Cytosol,False,
cpd03712_c,"1,2-Dihydronaphthalene-1,2-diol_C10H10O2",2,0.0,Cytosol,False,
cpd03127_c,trans-Tetradec-2-enoyl-CoA_C35H57N7O17P3,2,0.0,Cytosol,False,
cpd02083_c,Coproporphyrinogen_III_C36H40N4O8,2,0.13730997,Cytosol,False,
cpd01710_c,2-Isopropylmaleate_C7H8O4,2,0.0,Cytosol,False,
cpd15707_c,"Triglucosyl-1,2_dipalmitoylglycerol_C53H",2,0.19441387,Cytosol,False,
cpd00030_c,Manganese_Mn,2,0.0,Cytosol,False,
cpd00030_e,Manganese_Mn,2,0.0,Extracellular,False,
cpd11522_c,5-methyl-3-hydroxy-hexanoyl-ACP_C18H33N2,2,0.0,Cytosol,False,
cpd00830_c,4-Hydroxy-2-oxoglutarate_C5H4O6,2,0.0,Cytosol,False,
cpd02791_c,S-Methyl-5-thio-D-ribulose_1-phosphate_C,2,0.0,Cytosol,False,
cpd00388_c,Allantoate_C4H7N4O4,2,0.0,Cytosol,False,
cpd15719_c,Diisopentadecanoylphosphatidylglyceropho,2,0.00073506,Cytosol,False,
cpd00843_c,2-Hydroxy-3-oxopropanoate_C3H3O4,2,0.0,Cytosol,False,
cpd11481_c,(3R)-3-Hydroxypalmitoyl-[acyl-carrier_pr,2,0.0,Cytosol,False,
cpd03091_c,5'-Deoxyadenosine_C10H13N5O3,2,0.13730997,Cytosol,True,natto_up
cpd11525_c,7-methyl-3-oxo-octanoyl-ACP_C20H35N2O9PR,2,0.0,Cytosol,False,
cpd01777_c,Phosphoribosyl-AMP_C15H21N5O14P2,2,0.0,Cytosol,False,
