reaction,baseline_flux,cfba_flux,delta_flux,abs_delta
rxn05563,-2.156621356958544e-12,0.0,2.156621356958544e-12,2.156621356958544e-12
rxn05564,10000.0,10000.0,0.0,0.0
rxn05565,0.0,0.0,0.0,0.0
rxn05566,10000.0,289.734000194311,-9710.26599980569,9710.26599980569
rxn05567,-10000.00000000008,-10000.0,8.003553375601768e-11,8.003553375601768e-11
rxn05568,10000.0,6586.777162048533,-3413.222837951467,3413.222837951467
rxn05569,320.1972375686394,1801.7167836951035,1481.519546126464,1481.519546126464
rxn05570,0.0,0.0,0.0,0.0
rxn05571,-10000.000000000002,-10000.000000000002,0.0,0.0
rxn05572,0.0,0.0,0.0,0.0
rxn05573,2243.4493429861745,3524.420215608889,1280.9708726227145,1280.9708726227145
rxn05574,10000.0,10000.0,0.0,0.0
rxn05577,-1541.9349601715014,-7275.692540785879,-5733.757580614378,5733.757580614378
rxn05578,757.9478484569863,10000.0,9242.052151543014,9242.052151543014
rxn05579,-10000.000000000002,-10000.000000000002,0.0,0.0
rxn05580,0.0,1.3797235426918495e-12,1.3797235426918495e-12,1.3797235426918495e-12
rxn05581,0.0,0.0,0.0,0.0
rxn05582,-10000.0,-10000.0,0.0,0.0
rxn05585,0.0,0.0,0.0,0.0
rxn05593,0.0,0.0,0.0,0.0
rxn05594,0.0,0.0,0.0,0.0
rxn05595,0.0,0.0,0.0,0.0
rxn05597,0.0,0.0,0.0,0.0
rxn05598,0.0,0.0,0.0,0.0
rxn05599,0.0,0.0,0.0,0.0
rxn05601,0.0,0.0,0.0,0.0
rxn05602,-10000.0,-10000.0,0.0,0.0
rxn05603,0.0,0.0,0.0,0.0
rxn05605,0.0,0.0,0.0,0.0
rxn05607,7756.550657013842,3524.4202156089495,-4232.130441404893,4232.130441404893
rxn05608,0.0,0.0,0.0,0.0
rxn05609,0.0,0.0,0.0,0.0
rxn05610,0.0,0.0,0.0,0.0
rxn05611,0.0,0.0,0.0,0.0
rxn05612,313.48390180749476,0.0,-313.48390180749476,313.48390180749476
rxn05616,116.49772733127752,107.67172527399754,-8.826002057279979,8.826002057279979
rxn05617,0.0,-6.610601311588539e-12,-6.610601311588539e-12,6.610601311588539e-12
rxn05618,0.0,0.0,0.0,0.0
rxn05619,0.0,0.0,0.0,0.0
rxn05620,0.0,0.0,0.0,0.0
rxn05621,0.0,0.0,0.0,0.0
rxn05622,0.0,0.0,0.0,0.0
rxn05625,9.441500302853175e-11,0.0,-9.441500302853175e-11,9.441500302853175e-11
rxn05626,0.0,0.0,0.0,0.0
rxn05627,10000.0,9514.894615711295,-485.10538428870495,485.10538428870495
rxn05628,10000.0,0.0,-10000.0,10000.0
rxn05629,9686.516098192493,0.0,-9686.516098192493,9686.516098192493
rxn05630,-4041.814261556935,-9999.999999999814,-5958.1857384428795,5958.1857384428795
rxn05634,-7153.369509579888,-7988.792765276468,-835.4232556965808,835.4232556965808
rxn05635,0.0,0.0,0.0,0.0
rxn05636,10000.0,8665.758639661102,-1334.2413603388977,1334.2413603388977
rxn05639,0.0,0.0,0.0,0.0
rxn05640,-10000.0,-10000.0,0.0,0.0
rxn05641,0.0,0.0,0.0,0.0
rxn05643,-10000.000000000004,0.0,10000.000000000004,10000.000000000004
rxn05644,0.0,0.0,0.0,0.0
rxn05645,0.0,0.0,0.0,0.0
rxn05646,10000.0,10000.0,0.0,0.0
rxn05647,-10000.0,-10000.0,0.0,0.0
rxn05648,313.48390180751244,10000.0,9686.516098192487,9686.516098192487
rxn05649,0.0,0.0,0.0,0.0
rxn05651,0.0,0.0,0.0,0.0
rxn05653,0.0,0.0,0.0,0.0
rxn05654,-10000.0,-10000.0,0.0,0.0
rxn05655,0.0,0.0,0.0,0.0
rxn05656,0.0,0.0,0.0,0.0
rxn05657,0.0,0.0,0.0,0.0
rxn05661,10000.0,10000.0,0.0,0.0
rxn05663,66.79439127850829,0.0,-66.79439127850829,66.79439127850829
rxn05665,-254.5382822777348,-10000.0,-9745.461717722264,9745.461717722264
rxn05667,237.35399935846323,0.0,-237.35399935846323,237.35399935846323
rxn05669,377.31034061702104,0.0,-377.31034061702104,377.31034061702104
rxn05671,0.0,-6255.474418254695,-6255.474418254695,6255.474418254695
rxn05672,-3.992465327098492e-11,6137.280513139205,6137.280513139245,6137.280513139245
rxn05673,10000.0,10000.0,0.0,0.0
rxn05674,0.0,0.0,0.0,0.0
rxn05676,10000.0,10000.0,0.0,0.0
rxn05678,9999.999999999965,10000.0,3.456079866737127e-11,3.456079866737127e-11
rxn05679,7825.985590249715,396.8398771617189,-7429.145713087996,7429.145713087996
rxn05680,0.0,0.0,0.0,0.0
rxn05681,-9999.999999999929,-9999.999999999998,-6.912159733474255e-11,6.912159733474255e-11
rxn05682,0.0,0.0,0.0,0.0
rxn05691,0.0,0.0,0.0,0.0
rxn05694,0.0,0.0,0.0,0.0
rxn05697,0.0,0.0,0.0,0.0
rxn05699,0.0,0.0,0.0,0.0
rxn05700,0.0,0.0,0.0,0.0
rxn05714,0.0,0.0,0.0,0.0
rxn05716,0.0,0.0,0.0,0.0
rxn05717,-9999.999999999998,-9999.999999999998,0.0,0.0
rxn05718,10000.000000000002,10000.000000000002,0.0,0.0
rxn05721,0.0,0.0,0.0,0.0
rxn05722,-226.02934318042674,0.0,226.02934318042674,226.02934318042674
rxn05724,0.0,0.0,0.0,0.0
rxn05727,0.0,0.0,0.0,0.0
rxn05732,35.35400705529109,32.67554674408029,-2.6784603112107987,2.6784603112107987
rxn05733,0.0,0.0,0.0,0.0
rxn05734,0.0,0.0,0.0,0.0
rxn05735,0.0,0.0,0.0,0.0
rxn05736,0.0,0.0,0.0,0.0
rxn05737,0.0,0.0,0.0,0.0
rxn05739,25.095238533518586,9322.669148234698,9297.57390970118,9297.57390970118
rxn05740,10000.0,7535.310773315876,-2464.689226684124,2464.689226684124
rxn05746,0.0,0.0,0.0,0.0
rxn05747,7025.188726241427,677.3308517653019,-6347.857874476124,6347.857874476124
rxn05748,-9.441500302853173e-11,0.0,9.441500302853173e-11,9.441500302853173e-11
rxn05760,0.0,0.0,0.0,0.0
rxn05958,0.0,0.0,0.0,0.0
rxn06023,0.3358304603516769,0.31038755771433596,-0.025442902637340947,0.025442902637340947
rxn06075,8953.28516508424,963.4252186603497,-7989.8599464238905,7989.8599464238905
rxn06076,21.36947545549792,19.75049937198731,-1.61897608351061,1.61897608351061
rxn06077,0.0,0.0,0.0,0.0
rxn06335,0.0,0.0,0.0,0.0
rxn06510,41.83153213522346,38.66232706022004,-3.1692050750034184,3.1692050750034184
rxn06525,9998.7108396415,9998.80850791577,0.09766827426938107,0.09766827426938107
rxn06526,-10000.0,-10000.0,0.0,0.0
rxn06586,0.0,0.0,0.0,0.0
rxn06591,0.0,0.0,0.0,0.0
rxn06672,1191.9795518522833,1101.6738075439187,-90.30574430836464,90.30574430836464
rxn06673,1191.979551852283,1101.6738075439187,-90.30574430836441,90.30574430836441
rxn06777,-41.83153213522346,-38.662327060220036,3.1692050750034255,3.1692050750034255
rxn06991,1.289160358421343,1.1914920842305914,-0.09766827419075153,0.09766827419075153
rxn07099,0.0,0.0,0.0,0.0
rxn07307,0.0,0.0,0.0,0.0
rxn07430,0.0,0.0,0.0,0.0
rxn07431,0.0,0.0,0.0,0.0
rxn07432,0.0,0.0,0.0,0.0
rxn07433,0.0,0.0,0.0,0.0
rxn07434,0.0,0.0,0.0,0.0
rxn07435,0.0,0.0,0.0,0.0
rxn07466,-124.88718684669205,-115.4255896697583,9.46159717693375,9.46159717693375
rxn07584,0.0,0.0,0.0,0.0
rxn07585,0.0,0.0,0.0,0.0
rxn07845,0.0,0.0,0.0,0.0
rxn08025,0.0,0.0,0.0,0.0
rxn08040,9.726313359715885,8.98943665242621,-0.7368767072896745,0.7368767072896745
rxn08100,0.0,0.0,0.0,0.0
rxn08171,-10000.0,-10000.0,0.0,0.0
rxn08180,0.0,0.0,0.0,0.0
rxn08295,-0.9165066314161583,-0.847071032974076,0.06943559844208225,0.06943559844208225
rxn08297,-3.7953705314140964,-3.5078288867333844,0.28754164468071197,0.28754164468071197
rxn08299,-1.3168895227721247,-1.217120455139191,0.0997690676329337,0.0997690676329337
rxn08307,2.3222559085500203,2.1463191250957894,-0.17593678345423092,0.17593678345423092
rxn08309,9.381879479488273,8.671097479839041,-0.7107819996492317,0.7107819996492317
rxn08311,3.1828639939711323,2.9417265503285783,-0.24113744364255396,0.24113744364255396
rxn08467,0.0,0.0,0.0,0.0
rxn08468,0.0,0.0,0.0,0.0
rxn08469,0.0,0.0,0.0,0.0
rxn08470,0.0,0.0,0.0,0.0
rxn08471,0.0,0.0,0.0,0.0
rxn08615,10000.0,7535.310773315876,-2464.689226684124,2464.689226684124
rxn08669,0.0,0.0,0.0,0.0
rxn08707,0.0,0.0,0.0,0.0
rxn08764,0.0,306.68812361708154,306.68812361708154,306.68812361708154
rxn08775,0.0,0.0,0.0,0.0
rxn09011,0.0,0.0,0.0,0.0
rxn09012,0.0,0.0,0.0,0.0
rxn09063,0.0,0.0,0.0,0.0
rxn09065,0.0,0.0,0.0,0.0
rxn09067,0.0,0.0,0.0,0.0
rxn09102,0.6251321661652205,0.5777714329471675,-0.04736073321805301,0.04736073321805301
rxn09104,2.534508521088807,2.3424912351402805,-0.19201728594852652,0.19201728594852652
rxn09106,0.8624024012720913,0.7970658016473955,-0.06533659962469585,0.06533659962469585
rxn09109,0.6251321661652206,0.5777714329471675,-0.04736073321805312,0.04736073321805312
rxn09111,2.534508521088807,2.34249123514028,-0.19201728594852696,0.19201728594852696
rxn09113,0.8624024012720914,0.7970658016473955,-0.06533659962469596,0.06533659962469596
rxn09177,0.49275685855561524,0.45542503117526745,-0.03733182738034779,0.03733182738034779
rxn09188,-10000.0,-10000.0,0.0,0.0
rxn09198,1.6971237423848,1.5685476921486217,-0.12857605023617835,0.12857605023617835
rxn09200,6.847370958399466,6.328606244698762,-0.5187647137007039,0.5187647137007039
rxn09202,2.3204615926990413,2.144660748681183,-0.17580084401785845,0.17580084401785845
rxn09206,1.6971237423848002,1.5685476921486219,-0.12857605023617835,0.12857605023617835
rxn09208,6.847370958399467,6.328606244698762,-0.5187647137007048,0.5187647137007048
rxn09210,2.3204615926990413,2.144660748681183,-0.17580084401785845,0.17580084401785845
rxn09212,0.0,3895.5003486046935,3895.5003486046935,3895.5003486046935
rxn09264,0.0,0.0,0.0,0.0
rxn09340,0.0,0.0,0.0,0.0
rxn09341,0.0,0.0,0.0,0.0
rxn09348,0.0,0.0,0.0,0.0
rxn09355,0.0,0.0,0.0,0.0
rxn09399,0.0,0.0,0.0,0.0
rxn09448,0.0,0.0,0.0,0.0
rxn09449,0.0,0.0,0.0,0.0
rxn09450,0.0,0.0,0.0,0.0
rxn09562,0.0,0.0,0.0,0.0
rxn09657,226.0293431804268,0.0,-226.0293431804268,226.0293431804268
rxn09661,0.0,0.0,0.0,0.0
rxn09889,0.0,0.0,0.0,0.0
rxn09907,-7426.896463980059,-8548.285126056626,-1121.388662076567,1121.388662076567
rxn09925,0.0,-4297.556091609535,-4297.556091609535,4297.556091609535
rxn09940,0.0,0.0,0.0,0.0
rxn09944,0.0,0.0,0.0,0.0
rxn09949,0.0,0.0,0.0,0.0
rxn09953,0.0,0.0,0.0,0.0
rxn09978,0.0,0.0,0.0,0.0
rxn09979,-10000.000000000002,-7048.840431217838,2951.1595687821637,2951.1595687821637
rxn09988,0.0,0.0,0.0,0.0
rxn09989,0.0,0.0,0.0,0.0
rxn09992,-5513.101314027668,0.0,5513.101314027668,5513.101314027668
rxn09996,0.0,0.0,0.0,0.0
rxn10001,0.0,0.0,0.0,0.0
rxn10002,0.0,0.0,0.0,0.0
rxn10010,41.831532135223426,38.662327060220036,-3.16920507500339,3.16920507500339
rxn10011,41.83153213522344,38.662327060220036,-3.169205075003404,3.169205075003404
rxn10012,41.83153213522345,38.662327060220036,-3.1692050750034113,3.1692050750034113
rxn10013,41.831532135223455,38.662327060220036,-3.1692050750034184,3.1692050750034184
rxn10014,41.83153213522346,38.662327060220036,-3.1692050750034255,3.1692050750034255
rxn10042,10000.0,10000.0,0.0,0.0
rxn10043,-1.577137235999365e-13,0.0,1.577137235999365e-13,1.577137235999365e-13
rxn10044,0.0,0.0,0.0,0.0
rxn10045,7050.28396477504,10000.0,2949.7160352249603,2949.7160352249603
rxn10046,0.0,0.0,0.0,0.0
rxn10048,0.0,0.0,0.0,0.0
rxn10056,0.0,0.0,0.0,0.0
rxn10057,0.0,0.0,0.0,0.0
rxn10058,1.5858889480695397,1.4657401739995175,-0.12014877407002222,0.12014877407002222
rxn10059,0.0,0.0,0.0,0.0
rxn10060,0.0,0.0,0.0,0.0
rxn10061,0.0,0.0,0.0,0.0
rxn10062,10000.0,10000.0,0.0,0.0
rxn10067,0.0,0.0,0.0,0.0
rxn10072,0.0,0.0,0.0,0.0
rxn10073,0.0,0.0,0.0,0.0
rxn10191,3.087718526893932,2.853789413468639,-0.233929113425293,0.233929113425293
rxn10192,9.726313359715885,8.98943665242621,-0.7368767072896745,0.7368767072896745
rxn10193,2.227568365830622,2.058805219716661,-0.16876314611396115,0.16876314611396115
rxn10194,4.411026466991331,4.076842019240913,-0.33418444775041767,0.33418444775041767
rxn10195,2.2275683658306225,2.0588052197166613,-0.16876314611396115,0.16876314611396115
rxn10196,3.0877185268939313,2.853789413468639,-0.23392911342529255,0.23392911342529255
rxn10197,3.9974927357108943,3.6946380799370777,-0.30285465577381654,0.30285465577381654
rxn10198,275.6891541869582,254.80262620255704,-20.88652798440117,20.88652798440117
rxn10199,124.88718684669205,115.42558966975834,-9.461597176933708,9.461597176933708
rxn10200,37.38158022874009,34.54950863763484,-2.8320715911052545,2.8320715911052545
rxn10201,93.45395057185023,86.3737715940871,-7.080178977763126,7.080178977763126
rxn10202,13.17725001090237,12.178926366572428,-0.9983236443299415,0.9983236443299415
rxn10203,3.238762539966179,2.9933901580698654,-0.24537238189631339,0.24537238189631339
rxn10204,4.499753516743258,4.158847005467771,-0.3409065112754872,0.3409065112754872
rxn10205,9.69369793096631,8.959292206139875,-0.734405724826436,0.734405724826436
rxn10206,22.784764708651327,21.058564680548237,-1.72620002810309,1.72620002810309
rxn10207,1.5356278394805976,1.4192869049323118,-0.11634093454828576,0.11634093454828576
rxn10208,26.13621028405902,24.156100877455387,-1.9801094066036313,1.9801094066036313
rxn10209,44.292929761701046,40.93724636636692,-3.3556833953341254,3.3556833953341254
rxn10210,6.132567857581544,5.667957450431639,-0.4646104071499053,0.4646104071499053
rxn10211,13.17725001090237,12.178926366572428,-0.9983236443299415,0.9983236443299415
rxn10212,3.238762539966179,2.9933901580698654,-0.24537238189631339,0.24537238189631339
rxn10213,4.499753516743258,4.158847005467771,-0.3409065112754872,0.3409065112754872
rxn10214,9.69369793096631,8.959292206139875,-0.734405724826436,0.734405724826436
rxn10215,22.784764708651327,21.058564680548237,-1.72620002810309,1.72620002810309
rxn10216,1.5356278394805976,1.4192869049323118,-0.11634093454828576,0.11634093454828576
rxn10217,26.13621028405902,24.156100877455387,-1.9801094066036313,1.9801094066036313
rxn10218,44.292929761701046,40.93724636636692,-3.3556833953341254,3.3556833953341254
rxn10219,6.132567857581544,5.667957450431639,-0.4646104071499053,0.4646104071499053
rxn10220,6.878678031841035,6.357541458182781,-0.5211365736582545,0.5211365736582545
rxn10221,16.16856144238638,14.943612597264606,-1.2249488451217747,1.2249488451217747
rxn10222,1.0972989060344367,1.0141662765491333,-0.08313262948530342,0.08313262948530342
rxn10223,18.67163205450282,17.257047695640637,-1.4145843588621823,1.4145843588621823
rxn10224,31.645470196590495,29.247972910961373,-2.3974972856291217,2.3974972856291217
rxn10225,4.3661872615069575,4.0353998836300695,-0.33078737787688794,0.33078737787688794
rxn10226,5.01754260620264,4.637407796886537,-0.380134809316103,0.380134809316103
rxn10227,11.793888562167501,10.900369975173794,-0.8935185869937072,0.8935185869937072
rxn10228,0.8115541067659477,0.7500698325230526,-0.061484274242895154,0.061484274242895154
rxn10229,13.63493138843295,12.601933275577311,-1.0329981128556387,1.0329981128556387
rxn10230,23.11116197641856,21.36023371521774,-1.7509282612008228,1.7509282612008228
rxn10231,3.1867797145000933,2.9453456113583716,-0.24143410314172176,0.24143410314172176
rxn10232,5.01754260620264,4.637407796886537,-0.380134809316103,0.380134809316103
rxn10233,11.7938885621675,10.900369975173794,-0.8935185869937055,0.8935185869937055
rxn10234,0.8115541067659475,0.7500698325230525,-0.06148427424289504,0.06148427424289504
rxn10235,13.634931388432948,12.60193327557731,-1.0329981128556387,1.0329981128556387
rxn10236,23.11116197641856,21.360233715217742,-1.7509282612008192,1.7509282612008192
rxn10237,3.1867797145000933,2.9453456113583707,-0.24143410314172264,0.24143410314172264
rxn10238,0.0,0.0,0.0,0.0
rxn10239,0.0,0.0,0.0,0.0
rxn10240,0.0,0.0,0.0,0.0
rxn10241,0.0,0.0,0.0,0.0
rxn10242,0.0,0.0,0.0,0.0
rxn10243,0.0,0.0,0.0,0.0
rxn10244,0.8138904555302438,0.7522291768129048,-0.06166127871733895,0.06166127871733895
rxn10245,0.19578602644802623,0.1809530514896125,-0.014832974958413736,0.014832974958413736
rxn10246,0.28307201628213435,0.26162615415848983,-0.02144586212364452,0.02144586212364452
rxn10247,0.6044601522987274,0.5586655546705555,-0.04579459762817195,0.04579459762817195
rxn10248,1.4205000486921233,1.312881328230124,-0.10761872046199938,0.10761872046199938
rxn10249,0.09364085847299393,0.08654651913727528,-0.007094339335718652,0.007094339335718652
rxn10250,1.5980625547786391,1.4769914942588898,-0.12107106051974936,0.12107106051974936
rxn10251,2.7073609480665013,2.5022481630807034,-0.20511278498579788,0.20511278498579788
rxn10252,0.378768861667709,0.3500728962708351,-0.028695965396873913,0.028695965396873913
rxn10253,-2.815019899125273,-2.6017507479570923,0.21326915116818057,0.21326915116818057
rxn10254,-6.616203266264936,-6.114952083283628,0.5012511829813082,0.5012511829813082
rxn10255,-0.4383289334461606,-0.4051206283831784,0.03320830506298217,0.03320830506298217
rxn10256,-7.464578229556197,-6.899053181814751,0.5655250477414455,0.5655250477414455
rxn10257,-12.647459565110548,-11.689273455405548,0.9581861097050002,0.9581861097050002
rxn10258,-1.766380596074587,-1.632557566801568,0.13382302927301915,0.13382302927301915
rxn10259,1.861135425638397,1.7201336612962446,-0.1410017643421524,0.1410017643421524
rxn10260,4.374672880218881,4.043242622090812,-0.33143025812806926,0.33143025812806926
rxn10261,0.2857447992684892,0.26409644402608073,-0.02164835524240849,0.02164835524240849
rxn10262,5.036700666069869,4.655114420063326,-0.38158624600654356,0.38158624600654356
rxn10263,8.534308220171935,7.88773919574363,-0.6465690244283051,0.6465690244283051
rxn10264,1.1794075470068646,1.090054272271698,-0.08935327473516663,0.08935327473516663
rxn10265,1.8611354256383967,1.7201336612962443,-0.1410017643421524,0.1410017643421524
rxn10266,4.374672880218881,4.043242622090812,-0.33143025812806926,0.33143025812806926
rxn10267,0.2857447992684892,0.2640964440260807,-0.021648355242408546,0.021648355242408546
rxn10268,5.036700666069868,4.655114420063325,-0.38158624600654356,0.38158624600654356
rxn10269,8.534308220171935,7.88773919574363,-0.6465690244283051,0.6465690244283051
rxn10270,1.1794075470068646,1.0900542722716982,-0.08935327473516641,0.08935327473516641
rxn10271,2.749620824515092,2.54130638259555,-0.20831444191954196,0.20831444191954196
rxn10272,0.6585737278378514,0.6086794233743955,-0.049894304463455885,0.049894304463455885
rxn10273,0.9611103329450909,0.8882955066805016,-0.07281482626458924,0.07281482626458924
rxn10274,2.047202241226951,1.892103840540072,-0.15509840068687875,0.15509840068687875
rxn10275,4.811607480722509,4.447074553801805,-0.36453292692070427,0.36453292692070427
rxn10276,0.31496971869131823,0.2911072498789837,-0.02386246881233456,0.02386246881233456
rxn10277,5.386162368838246,4.978100501562254,-0.4080618672759915,0.4080618672759915
rxn10278,9.126114707563232,8.434709741740342,-0.6914049658228905,0.6914049658228905
rxn10279,1.279672421496391,1.1827229643395623,-0.09694945715682879,0.09694945715682879
rxn10280,3.795370531414097,3.5078288867333844,-0.2875416446807124,0.2875416446807124
rxn10281,0.9165066314161583,0.8470710329740759,-0.06943559844208236,0.06943559844208236
rxn10282,1.3168895227721247,1.2171204551391908,-0.09976906763293392,0.09976906763293392
rxn10283,2.8150198991252724,2.6017507479570923,-0.21326915116818013,0.21326915116818013
rxn10284,6.616203266264937,6.114952083283628,-0.5012511829813091,0.5012511829813091
rxn10285,0.4383289334461606,0.4051206283831784,-0.03320830506298217,0.03320830506298217
rxn10286,7.464578229556197,6.899053181814751,-0.5655250477414455,0.5655250477414455
rxn10287,12.647459565110548,11.689273455405548,-0.9581861097050002,0.9581861097050002
rxn10288,1.766380596074587,1.632557566801568,-0.13382302927301915,0.13382302927301915
rxn10289,0.5834517042101754,0.5392487308162045,-0.044202973393970946,0.044202973393970946
rxn10290,0.13411015722862793,0.12394981718837875,-0.010160340040249183,0.010160340040249183
rxn10291,0.21179655725999558,0.19575060603911146,-0.01604595122088412,0.01604595122088412
rxn10292,0.4427848178094264,0.40923892981278476,-0.033545887996641655,0.033545887996641655
rxn10293,1.040740575148353,0.9618928699803915,-0.07884770516796147,0.07884770516796147
rxn10294,0.06413931535647223,0.05928004692045385,-0.004859268436018381,0.004859268436018381
rxn10295,1.1199895252332817,1.0351378282921773,-0.0848516969411044,0.0848516969411044
rxn10296,1.897451630830618,1.7536985089377066,-0.14375312189291134,0.14375312189291134
rxn10297,0.2714912027272706,0.2509227163825505,-0.020568486344720138,0.020568486344720138
rxn10298,0.08481880553901126,0.07839283509879347,-0.006425970440217796,0.006425970440217796
rxn10299,0.01944215987696772,0.01796919944243388,-0.0014729604345338418,0.0014729604345338418
rxn10300,0.030865970794870693,0.028527529282095083,-0.0023384415127756103,0.0023384415127756103
rxn10301,0.06444584431434791,0.059563352891282464,-0.0048824914230654465,0.0048824914230654465
rxn10302,0.1515075446670836,0.14002915850833403,-0.011478386158749576,0.011478386158749576
rxn10303,0.009300537160910534,0.008595917749043547,-0.0007046194118669868,0.0007046194118669868
rxn10304,0.1626098739950194,0.15029036257371156,-0.012319511421307827,0.012319511421307827
rxn10305,0.27550224628581443,0.25462987865936876,-0.020872367626445676,0.020872367626445676
rxn10306,0.03947494872154954,0.036484281121342395,-0.0029906676002071433,0.0029906676002071433
rxn10307,0.07595937102479987,0.07020460155167399,-0.005754769473125879,0.005754769473125879
rxn10308,0.017401125596478512,0.01608279627081902,-0.0013183293256594925,0.0013183293256594925
rxn10309,0.02766610752729054,0.025570091342713545,-0.002096016184576995,0.002096016184576995
rxn10310,0.05775454145340344,0.05337899084514582,-0.004375550608257617,0.004375550608257617
rxn10311,0.1357325178105553,0.12544926586325209,-0.010283251947303201,0.010283251947303201
rxn10312,0.008324877916940417,0.007694175573601279,-0.0006307023433391387,0.0006307023433391387
rxn10313,0.14560125499094267,0.1345703361435877,-0.011030918847354965,0.011030918847354965
rxn10314,0.24668104792945583,0.22799220749975233,-0.018688840429703507,0.018688840429703507
rxn10315,0.0353517604223195,0.032673470318611265,-0.0026782901037082363,0.0026782901037082363
rxn10316,0.2407747582533149,0.22253338513500598,-0.018241373118308923,0.018241373118308923
rxn10317,0.055324738738535335,0.051133272783699564,-0.004191465954835771,0.004191465954835771
rxn10318,0.08743551615502307,0.08081130070342789,-0.006624215451595181,0.006624215451595181
rxn10319,0.1827585457383103,0.16891254772939676,-0.013845998008913535,0.013845998008913535
rxn10320,0.4295143568282237,0.39697385424642434,-0.03254050258179936,0.03254050258179936
rxn10321,0.026458682485902232,0.02445414221371794,-0.0020045402721842916,0.0020045402721842916
rxn10322,0.46203633162722746,0.4270319267611665,-0.035004404866060934,0.035004404866060934
rxn10323,0.7827702899898175,0.7234667108720735,-0.059303579117743976,0.059303579117743976
rxn10324,0.11203259594553404,0.1035448773869916,-0.00848771855854244,0.00848771855854244
rxn10325,0.2658764893769139,0.24573338018517782,-0.020143109191736064,0.020143109191736064
rxn10326,0.06480096932652095,0.05989157322334,-0.004909396103180946,0.004909396103180946
rxn10327,0.09136992747409796,0.08444763648753896,-0.006922290986558999,0.006922290986558999
rxn10328,0.19625329620088547,0.1813849203475829,-0.014868375853302557,0.014868375853302557
rxn10329,0.46119524607208084,0.4262545628168199,-0.03494068325526095,0.03494068325526095
rxn10330,0.030989330009625535,0.028641542660599286,-0.0023477873490262494,0.0023477873490262494
rxn10331,0.5253046561643702,0.48550697013036365,-0.03979768603400652,0.03979768603400652
rxn10332,0.8899619712957298,0.8225374268904916,-0.06742454440523826,0.06742454440523826
rxn10333,0.1237330305571297,0.11435887359057133,-0.00937415696655837,0.00937415696655837
rxn10334,0.055857426256794886,0.05162560328178587,-0.004231822975009014,0.004231822975009014
rxn10335,0.013868566264862573,0.012817867704562528,-0.0010506985603000452,0.0010506985603000452
rxn10336,0.018896388805628116,0.017464776616324413,-0.0014316121893037034,0.0014316121893037034
rxn10337,0.04088610337518448,0.037788525072413114,-0.003097578302771367,0.003097578302771367
rxn10338,0.09607066118786205,0.08879223719872156,-0.007278423989140484,0.007278423989140484
rxn10339,0.0,0.0,0.0,0.0
rxn10340,0.11139710908164546,0.10295753574015183,-0.00843957334149363,0.00843957334149363
rxn10341,0.1886835262045656,0.17438864484846187,-0.014294881356103739,0.014294881356103739
rxn10342,0.02598954365403155,0.024020545880315627,-0.0019689977737159248,0.0019689977737159248
rxn10343,0.0,0.0,0.0,0.0
rxn10344,0.0,0.0,0.0,0.0
rxn10474,0.0,0.0,0.0,0.0
rxn10537,0.0,0.0,0.0,0.0
rxn10541,-7217.313871387874,-8354.580752170981,-1137.266880783107,1137.266880783107
rxn10862,0.0,0.0,0.0,0.0
rxn11395,-10000.0,-10000.0,0.0,0.0
rxn11397,-9999.999999999989,-7048.840431217839,2951.15956878215,2951.15956878215
rxn11398,0.0,0.0,0.0,0.0
rxn11399,0.0,0.0,0.0,0.0
rxn11400,0.0,0.0,0.0,0.0
rxn11401,0.0,0.0,0.0,0.0
rxn11402,0.0,0.0,0.0,0.0
rxn11403,0.0,0.0,0.0,0.0
rxn11404,0.0,0.0,0.0,0.0
rxn11405,0.0,0.0,0.0,0.0
rxn11407,0.0,3895.500348604693,3895.500348604693,3895.500348604693
rxn11408,0.0,0.0,0.0,0.0
rxn11511,2.156621356958544e-12,0.0,-2.156621356958544e-12,2.156621356958544e-12
rxn11703,0.0,0.0,0.0,0.0
rxn11921,0.0,0.0,0.0,0.0
rxn12510,0.4927568585556153,0.45542503117526756,-0.03733182738034774,0.03733182738034774
rxn12519,0.0,-5.4434274887323246e-11,-5.4434274887323246e-11,5.4434274887323246e-11
